# AGASSIZ Ice Core
#-----------------------------------------------------------------------
#               World Data Center for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed
#
#
#
# Online_Resource: https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:2431
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/polar/agassiz/a77del18_1yr.txt
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
# --------------------
# Contribution_date
#	Date: 2015
# --------------------
# Title 
#	Study_Name: AGASSIZ Ice Core
#
# --------------------
# Investigators
#	Investigators: Fisher, D.A.; Koerner, R.M.; Reeh, N.
# --------------------
# Description_and_Notes
#	Description: 
#
# --------------------
# Publication
#	Authors: David A. Fisher, Roy M. Koerner, Niels Reeh
#	Published_Date_or_Year: 1995-03
#	Published_Title: Holocene climatic records from Agassiz Ice Cap, Ellesmere Island, NWT, Canada 
#	Journal_Name: The Holocene
#	Volume: 5
#	Edition: 	
#	Issue: 1 
#	Pages: 19-24
#	DOI: 10.1177/095968369500500103
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: Four ice cores from the top of the Agassiz Ice Cap and down a flow line have been variously analysed for 8 (18O), ECM (solid conductivity) and ice-melt layer stratigraphy. Stratigraphic correlation of volcanic horizons is used to date the last 8000 years of the cores. The timescales at the Wisconsin/ Holocene transition are pinned at the new GRIP ice-core date. Both 8 and summer-melt records from cores A84 and A87 imply summer temperatures have decreased from 8000 BP to the present by about 2.0 degrees C. Differences in the various 8 series are explained in terms of local drift noise, excessive summer melt and ice flow originating from higher up the local dome where winter snow is scoured away. The present accumulation pattern along the flow line allows one to explain the smoothed differences in the delta records from 8000 BP to the present, but the massive summer melting between 8000 BP and the transition seems to have significantly altered the site and possibly introduced discontinuities. The massive summer melting in the early Holocene alters the volcanic acid (ECM) record in all the cores.
# --------------------
# Funding_Agency
#	Funding_Agency_Name: 
#	Grant: 
# --------------------
# Site_Information
#	Site_Name: Agassiz Ice Cap
#	Location: North America>Canada	
#	Country: Canada
#	Northernmost_Latitude: 80.25
#	Southernmost_Latitude: 80.25
#	Easternmost_Longitude: -72.983
#	Westernmost_Longitude: -72.983
#	Elevation: 1730 m
# --------------------
# Data_Collection
#	Collection_Name: 95Agas02
#	Earliest_Year: 973
#	Most_Recent_Year: 1972 
#	Time_Unit: y_ad
#	Notes: {"database":"LMR_FM"}
#
# --------------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age,,,years AD,,,,,N
##d18O	delta 18 oxygen,,,permil SMOW,,Ice Cores,,,N
#
# --------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing variables: NAN
#
age	d18O
1972	-27.69
1971	-28
1970	-28.11
1969	-27.8
1968	-27.73
1967	-29.02
1966	-28.5
1965	-27.94
1964	-27.11
1963	-26.52
1962	-26.24
1961	-26.73
1960	-26.31
1959	-26.17
1958	-26.21
1957	-26.66
1956	-26.84
1955	-28.68
1954	-28.47
1953	-27.01
1952	-27.85
1951	-29.72
1950	-29.02
1949	-28.53
1948	-28.54
1947	-29.29
1946	-28.55
1945	-27.62
1944	-27.17
1943	-27.13
1942	-26.78
1941	-26.5
1940	-26.81
1939	-27.69
1938	-27.86
1937	-27.5
1936	-27.17
1935	-27.28
1934	-27.28
1933	-28.1
1932	-28.38
1931	-28.46
1930	-28.56
1929	-28.62
1928	-29.55
1927	-29.55
1926	-30.11
1925	-29.69
1924	-27.6
1923	-27.44
1922	-27.35
1921	-27.93
1920	-27.95
1919	-27.99
1918	-28.06
1917	-28.32
1916	-29.24
1915	-29.28
1914	-29.31
1913	-29.44
1912	-29.34
1911	-29.13
1910	-28.78
1909	-28.61
1908	-29.63
1907	-29.75
1906	-30.01
1905	-29.22
1904	-28.89
1903	-29.07
1902	-29.13
1901	-29.2
1900	-27.99
1899	-27.6
1898	-26.96
1897	-27.16
1896	-27.34
1895	-26.71
1894	-26.78
1893	-27
1892	-27.89
1891	-28.29
1890	-28.9
1889	-28.38
1888	-27.83
1887	-27.36
1886	-27.33
1885	-27.54
1884	-27.72
1883	-27.85
1882	-28
1881	-28.1
1880	-28.28
1879	-28.51
1878	-28.57
1877	-28.28
1876	-28.4
1875	-28.55
1874	-28.91
1873	-28.84
1872	-28.48
1871	-28.18
1870	-28.23
1869	-28.66
1868	-28.47
1867	-28.46
1866	-28.72
1865	-28.77
1864	-28.83
1863	-29.14
1862	-28.9
1861	-28.64
1860	-26.96
1859	-27.32
1858	-27.77
1857	-28.95
1856	-29.19
1855	-29.07
1854	-28.49
1853	-28.23
1852	-28.53
1851	-29.1
1850	-29.79
1849	-29.84
1848	-29.82
1847	-29.56
1846	-29.51
1845	-29.45
1844	-29.35
1843	-28.86
1842	-28.36
1841	-28.12
1840	-28.22
1839	-28.39
1838	-28.38
1837	-28.33
1836	-28.25
1835	-28.36
1834	-28.24
1833	-28.25
1832	-28.57
1831	-28.96
1830	-28.85
1829	-28.68
1828	-28.48
1827	-28.69
1826	-28.81
1825	-28.84
1824	-28.67
1823	-28.41
1822	-28.1
1821	-27.91
1820	-27.95
1819	-28.28
1818	-28.38
1817	-28.39
1816	-28.29
1815	-29.17
1814	-29.39
1813	-29.22
1812	-28.7
1811	-28.45
1810	-28.59
1809	-28.97
1808	-29.42
1807	-29.75
1806	-29.58
1805	-29.44
1804	-29.25
1803	-29.03
1802	-28.82
1801	-28.28
1800	-28.05
1799	-28.07
1798	-28.29
1797	-28.76
1796	-29.06
1795	-28.99
1794	-28.67
1793	-28.13
1792	-27.49
1791	-27.42
1790	-27.81
1789	-28.35
1788	-28.94
1787	-29.32
1786	-28.08
1785	-27.39
1784	-27.37
1783	-27.91
1782	-28.13
